"","Date","AQI","Location"
"4195",2013-03-05,124,"Pimpri Chinchwad"
"4196",2013-03-06,129,"Pimpri Chinchwad"
"4197",2013-03-07,137,"Pimpri Chinchwad"
"4198",2013-03-08,113,"Pimpri Chinchwad"
"4199",2013-03-10,122,"Pimpri Chinchwad"
"4200",2013-03-11,110,"Pimpri Chinchwad"
"4201",2013-03-12,115,"Pimpri Chinchwad"
"4202",2013-03-13,103,"Pimpri Chinchwad"
"4203",2013-03-14,93,"Pimpri Chinchwad"
"4204",2013-03-15,105,"Pimpri Chinchwad"
"4205",2013-03-17,115,"Pimpri Chinchwad"
"4206",2013-03-18,99,"Pimpri Chinchwad"
"4207",2013-03-19,89,"Pimpri Chinchwad"
"4208",2013-03-20,102,"Pimpri Chinchwad"
"4209",2013-03-22,93,"Pimpri Chinchwad"
"4210",2013-03-24,94,"Pimpri Chinchwad"
"4211",2013-03-25,91,"Pimpri Chinchwad"
"4212",2013-03-26,NA,"Pimpri Chinchwad"
"4213",2013-03-27,85,"Pimpri Chinchwad"
"4214",2013-03-28,75,"Pimpri Chinchwad"
"4215",2013-03-29,67,"Pimpri Chinchwad"
"4216",2013-03-31,109,"Pimpri Chinchwad"
"4217",2013-04-01,78,"Pimpri Chinchwad"
"4218",2013-04-02,65,"Pimpri Chinchwad"
"4219",2013-04-03,129,"Pimpri Chinchwad"
"4220",2013-04-04,87,"Pimpri Chinchwad"
"4221",2013-04-05,107,"Pimpri Chinchwad"
"4222",2013-04-07,58,"Pimpri Chinchwad"
"4223",2013-04-08,71,"Pimpri Chinchwad"
"4224",2013-04-09,69,"Pimpri Chinchwad"
"4225",2013-04-10,147,"Pimpri Chinchwad"
"4226",2013-04-13,76,"Pimpri Chinchwad"
"4227",2013-04-15,126,"Pimpri Chinchwad"
"4228",2013-04-16,70,"Pimpri Chinchwad"
"4229",2013-04-17,163,"Pimpri Chinchwad"
"4230",2013-04-18,74,"Pimpri Chinchwad"
"4231",2013-04-19,46,"Pimpri Chinchwad"
"4232",2013-04-21,95,"Pimpri Chinchwad"
"4233",2013-04-22,71,"Pimpri Chinchwad"
"4234",2013-04-23,56,"Pimpri Chinchwad"
"4235",2013-04-24,64,"Pimpri Chinchwad"
"4236",2013-04-25,75,"Pimpri Chinchwad"
"4237",2013-04-26,72,"Pimpri Chinchwad"
"4238",2013-04-28,105,"Pimpri Chinchwad"
"4239",2013-04-29,57,"Pimpri Chinchwad"
"4240",2013-04-30,94,"Pimpri Chinchwad"
"4241",2013-05-02,57,"Pimpri Chinchwad"
"4242",2013-05-03,72,"Pimpri Chinchwad"
"4243",2013-05-05,64,"Pimpri Chinchwad"
"4244",2013-05-06,71,"Pimpri Chinchwad"
"4245",2013-05-07,74,"Pimpri Chinchwad"
"4246",2013-05-08,66,"Pimpri Chinchwad"
"4247",2013-05-09,57,"Pimpri Chinchwad"
"4248",2013-05-10,74,"Pimpri Chinchwad"
"4249",2013-05-12,123,"Pimpri Chinchwad"
"4250",2013-05-14,56,"Pimpri Chinchwad"
"4251",2013-05-15,55,"Pimpri Chinchwad"
"4252",2013-05-16,55,"Pimpri Chinchwad"
"4253",2013-05-17,68,"Pimpri Chinchwad"
"4254",2013-05-18,40,"Pimpri Chinchwad"
"4255",2013-05-19,49,"Pimpri Chinchwad"
"4256",2013-05-20,56,"Pimpri Chinchwad"
"4257",2013-05-21,39,"Pimpri Chinchwad"
"4258",2013-05-22,40,"Pimpri Chinchwad"
"4259",2013-05-23,47,"Pimpri Chinchwad"
"4260",2013-05-24,40,"Pimpri Chinchwad"
"4261",2013-05-25,38,"Pimpri Chinchwad"
"4262",2013-05-27,61,"Pimpri Chinchwad"
"4263",2013-05-28,31,"Pimpri Chinchwad"
"4264",2013-05-29,39,"Pimpri Chinchwad"
"4265",2013-05-30,44,"Pimpri Chinchwad"
"4266",2013-05-31,52,"Pimpri Chinchwad"
"4267",2013-06-01,45,"Pimpri Chinchwad"
"4268",2013-06-04,72,"Pimpri Chinchwad"
"4269",2013-06-05,42,"Pimpri Chinchwad"
"4270",2013-06-06,42,"Pimpri Chinchwad"
"4271",2013-06-07,54,"Pimpri Chinchwad"
"4272",2013-06-08,43,"Pimpri Chinchwad"
"4273",2013-06-09,42,"Pimpri Chinchwad"
"4274",2013-06-10,NA,"Pimpri Chinchwad"
"4275",2013-06-11,45,"Pimpri Chinchwad"
"4276",2013-06-12,58,"Pimpri Chinchwad"
"4277",2013-06-13,38,"Pimpri Chinchwad"
"4278",2013-06-14,62,"Pimpri Chinchwad"
"4279",2013-06-16,38,"Pimpri Chinchwad"
"4280",2013-06-17,59,"Pimpri Chinchwad"
"4281",2013-06-18,36,"Pimpri Chinchwad"
"4282",2013-06-19,57,"Pimpri Chinchwad"
"4283",2013-06-20,37,"Pimpri Chinchwad"
"4284",2013-06-21,41,"Pimpri Chinchwad"
"4285",2013-06-23,43,"Pimpri Chinchwad"
"4286",2013-06-24,39,"Pimpri Chinchwad"
"4287",2013-06-25,47,"Pimpri Chinchwad"
"4288",2013-06-26,39,"Pimpri Chinchwad"
"4289",2013-06-27,58,"Pimpri Chinchwad"
"4290",2013-06-28,39,"Pimpri Chinchwad"
"4291",2013-06-30,59,"Pimpri Chinchwad"
"4292",2013-07-01,44,"Pimpri Chinchwad"
"4293",2013-07-02,51,"Pimpri Chinchwad"
"4294",2013-07-03,66,"Pimpri Chinchwad"
"4295",2013-07-04,47,"Pimpri Chinchwad"
"4296",2013-07-05,54,"Pimpri Chinchwad"
"4297",2013-07-07,55,"Pimpri Chinchwad"
"4298",2013-07-08,41,"Pimpri Chinchwad"
"4299",2013-07-09,44,"Pimpri Chinchwad"
"4300",2013-07-10,43,"Pimpri Chinchwad"
"4301",2013-07-11,56,"Pimpri Chinchwad"
"4302",2013-07-13,35,"Pimpri Chinchwad"
"4303",2013-07-14,45,"Pimpri Chinchwad"
"4304",2013-07-15,63,"Pimpri Chinchwad"
"4305",2013-07-16,51,"Pimpri Chinchwad"
"4306",2013-07-17,40,"Pimpri Chinchwad"
"4307",2013-07-18,26,"Pimpri Chinchwad"
"4308",2013-07-19,43,"Pimpri Chinchwad"
"4309",2013-07-22,41,"Pimpri Chinchwad"
"4310",2013-07-23,27,"Pimpri Chinchwad"
"4311",2013-07-24,32,"Pimpri Chinchwad"
"4312",2013-07-25,37,"Pimpri Chinchwad"
"4313",2013-07-26,51,"Pimpri Chinchwad"
"4314",2013-07-27,40,"Pimpri Chinchwad"
"4315",2013-07-28,25,"Pimpri Chinchwad"
"4316",2013-07-29,28,"Pimpri Chinchwad"
"4317",2013-07-30,28,"Pimpri Chinchwad"
"4318",2013-07-31,45,"Pimpri Chinchwad"
"4319",2013-08-01,48,"Pimpri Chinchwad"
"4320",2013-08-02,67,"Pimpri Chinchwad"
"4321",2013-08-04,33,"Pimpri Chinchwad"
"4322",2013-08-06,53,"Pimpri Chinchwad"
"4323",2013-08-07,47,"Pimpri Chinchwad"
"4324",2013-08-08,41,"Pimpri Chinchwad"
"4325",2013-08-09,30,"Pimpri Chinchwad"
"4326",2013-08-10,32,"Pimpri Chinchwad"
"4327",2013-08-11,41,"Pimpri Chinchwad"
"4328",2013-08-12,34,"Pimpri Chinchwad"
"4329",2013-08-13,29,"Pimpri Chinchwad"
"4330",2013-08-14,104,"Pimpri Chinchwad"
"4331",2013-08-17,31,"Pimpri Chinchwad"
"4332",2013-08-18,35,"Pimpri Chinchwad"
"4333",2013-08-19,34,"Pimpri Chinchwad"
"4334",2013-08-20,28,"Pimpri Chinchwad"
"4335",2013-08-21,26,"Pimpri Chinchwad"
"4336",2013-08-22,30,"Pimpri Chinchwad"
"4337",2013-08-23,26,"Pimpri Chinchwad"
"4338",2013-08-25,29,"Pimpri Chinchwad"
"4339",2013-08-26,36,"Pimpri Chinchwad"
"4340",2013-08-27,36,"Pimpri Chinchwad"
"4341",2013-08-28,31,"Pimpri Chinchwad"
"4342",2013-08-29,31,"Pimpri Chinchwad"
"4343",2013-09-01,80,"Pimpri Chinchwad"
"4344",2013-09-02,55,"Pimpri Chinchwad"
"4345",2013-09-03,33,"Pimpri Chinchwad"
"4346",2013-09-05,36,"Pimpri Chinchwad"
"4347",2013-09-06,31,"Pimpri Chinchwad"
"4348",2013-09-08,57,"Pimpri Chinchwad"
"4349",2013-09-09,84,"Pimpri Chinchwad"
"4350",2013-09-10,61,"Pimpri Chinchwad"
"4351",2013-09-11,49,"Pimpri Chinchwad"
"4352",2013-09-12,74,"Pimpri Chinchwad"
"4353",2013-09-14,52,"Pimpri Chinchwad"
"4354",2013-09-15,49,"Pimpri Chinchwad"
"4355",2013-09-16,101,"Pimpri Chinchwad"
"4356",2013-09-17,53,"Pimpri Chinchwad"
"4357",2013-09-18,119,"Pimpri Chinchwad"
"4358",2013-09-19,65,"Pimpri Chinchwad"
"4359",2013-09-20,48,"Pimpri Chinchwad"
"4360",2013-09-22,53,"Pimpri Chinchwad"
"4361",2013-09-23,60,"Pimpri Chinchwad"
"4362",2013-09-24,60,"Pimpri Chinchwad"
"4363",2013-09-25,33,"Pimpri Chinchwad"
"4364",2013-09-26,46,"Pimpri Chinchwad"
"4365",2013-09-27,35,"Pimpri Chinchwad"
"4366",2013-09-29,35,"Pimpri Chinchwad"
"4367",2013-09-30,NA,"Pimpri Chinchwad"
"4368",2013-10-01,30,"Pimpri Chinchwad"
"4369",2013-10-03,52,"Pimpri Chinchwad"
"4370",2013-10-05,36,"Pimpri Chinchwad"
"4371",2013-10-06,56,"Pimpri Chinchwad"
"4372",2013-10-07,57,"Pimpri Chinchwad"
"4373",2013-10-08,36,"Pimpri Chinchwad"
"4374",2013-10-09,54,"Pimpri Chinchwad"
"4375",2013-10-10,40,"Pimpri Chinchwad"
"4376",2013-10-11,31,"Pimpri Chinchwad"
"4377",2013-10-13,54,"Pimpri Chinchwad"
"4378",2013-10-14,47,"Pimpri Chinchwad"
"4379",2013-10-15,70,"Pimpri Chinchwad"
"4380",2013-10-16,60,"Pimpri Chinchwad"
"4381",2013-10-17,57,"Pimpri Chinchwad"
"4382",2013-10-18,108,"Pimpri Chinchwad"
"4383",2013-10-20,79,"Pimpri Chinchwad"
"4384",2013-10-21,86,"Pimpri Chinchwad"
"4385",2013-10-22,83,"Pimpri Chinchwad"
"4386",2013-10-23,70,"Pimpri Chinchwad"
"4387",2013-10-24,56,"Pimpri Chinchwad"
"4388",2013-10-25,45,"Pimpri Chinchwad"
"4389",2013-10-27,64,"Pimpri Chinchwad"
"4390",2013-10-28,82,"Pimpri Chinchwad"
"4391",2013-10-29,92,"Pimpri Chinchwad"
"4392",2013-10-30,95,"Pimpri Chinchwad"
"4393",2013-11-01,109,"Pimpri Chinchwad"
"4394",2013-11-03,112,"Pimpri Chinchwad"
"4395",2013-11-04,79,"Pimpri Chinchwad"
"4396",2013-11-05,119,"Pimpri Chinchwad"
"4397",2013-11-06,105,"Pimpri Chinchwad"
"4398",2013-11-07,125,"Pimpri Chinchwad"
"4399",2013-11-08,107,"Pimpri Chinchwad"
"4400",2013-11-10,111,"Pimpri Chinchwad"
"4401",2013-11-11,101,"Pimpri Chinchwad"
"4402",2013-11-12,105,"Pimpri Chinchwad"
"4403",2013-11-13,115,"Pimpri Chinchwad"
"4404",2013-11-14,102,"Pimpri Chinchwad"
"4405",2013-11-15,106,"Pimpri Chinchwad"
"4406",2013-11-16,103,"Pimpri Chinchwad"
"4407",2013-11-19,114,"Pimpri Chinchwad"
"4408",2013-11-20,95,"Pimpri Chinchwad"
"4409",2013-11-21,101,"Pimpri Chinchwad"
"4410",2013-11-23,113,"Pimpri Chinchwad"
"4411",2013-11-24,83,"Pimpri Chinchwad"
"4412",2013-11-25,40,"Pimpri Chinchwad"
"4413",2013-11-26,80,"Pimpri Chinchwad"
"4414",2013-11-27,91,"Pimpri Chinchwad"
"4415",2013-11-28,84,"Pimpri Chinchwad"
"4416",2013-11-29,107,"Pimpri Chinchwad"
"4417",2013-12-01,111,"Pimpri Chinchwad"
"4418",2013-12-02,79,"Pimpri Chinchwad"
"4419",2013-12-03,61,"Pimpri Chinchwad"
"4420",2013-12-04,74,"Pimpri Chinchwad"
"4421",2013-12-05,110,"Pimpri Chinchwad"
"4422",2013-12-06,87,"Pimpri Chinchwad"
"4423",2013-12-08,119,"Pimpri Chinchwad"
"4424",2013-12-09,107,"Pimpri Chinchwad"
"4425",2013-12-10,153,"Pimpri Chinchwad"
"4426",2013-12-11,134,"Pimpri Chinchwad"
"4427",2013-12-12,119,"Pimpri Chinchwad"
"4428",2013-12-14,135,"Pimpri Chinchwad"
"4429",2013-12-15,132,"Pimpri Chinchwad"
"4430",2013-12-16,142,"Pimpri Chinchwad"
"4431",2013-12-17,130,"Pimpri Chinchwad"
"4432",2013-12-18,133,"Pimpri Chinchwad"
"4433",2013-12-19,139,"Pimpri Chinchwad"
"4434",2013-12-20,124,"Pimpri Chinchwad"
"4435",2013-12-22,125,"Pimpri Chinchwad"
"4436",2013-12-23,110,"Pimpri Chinchwad"
"4437",2013-12-24,111,"Pimpri Chinchwad"
"4438",2013-12-27,153,"Pimpri Chinchwad"
"4439",2013-12-28,133,"Pimpri Chinchwad"
"4440",2013-12-29,141,"Pimpri Chinchwad"
"4441",2013-12-30,101,"Pimpri Chinchwad"
"4442",2013-12-31,187,"Pimpri Chinchwad"
"4443",2014-01-01,103,"Pimpri Chinchwad"
"4444",2014-01-02,124,"Pimpri Chinchwad"
"4445",2014-01-04,141,"Pimpri Chinchwad"
"4446",2014-01-05,118,"Pimpri Chinchwad"
"4447",2014-01-06,133,"Pimpri Chinchwad"
"4448",2014-01-07,141,"Pimpri Chinchwad"
"4449",2014-01-08,141,"Pimpri Chinchwad"
"4450",2014-01-09,140,"Pimpri Chinchwad"
"4451",2014-01-10,115,"Pimpri Chinchwad"
"4452",2014-01-12,117,"Pimpri Chinchwad"
"4453",2014-01-13,157,"Pimpri Chinchwad"
"4454",2014-01-14,144,"Pimpri Chinchwad"
"4455",2014-01-15,136,"Pimpri Chinchwad"
"4456",2014-01-17,109,"Pimpri Chinchwad"
"4457",2014-01-19,114,"Pimpri Chinchwad"
"4458",2014-01-20,107,"Pimpri Chinchwad"
"4459",2014-01-21,109,"Pimpri Chinchwad"
"4460",2014-01-22,127,"Pimpri Chinchwad"
"4461",2014-01-23,150,"Pimpri Chinchwad"
"4462",2014-01-24,135,"Pimpri Chinchwad"
"4463",2014-01-27,109,"Pimpri Chinchwad"
"4464",2014-01-28,117,"Pimpri Chinchwad"
"4465",2014-01-29,129,"Pimpri Chinchwad"
"4466",2014-01-30,111,"Pimpri Chinchwad"
"4467",2014-01-31,111,"Pimpri Chinchwad"
"4468",2014-02-02,132,"Pimpri Chinchwad"
"4469",2014-02-03,149,"Pimpri Chinchwad"
"4470",2014-02-04,159,"Pimpri Chinchwad"
"4471",2014-02-05,161,"Pimpri Chinchwad"
"4472",2014-02-06,133,"Pimpri Chinchwad"
"4473",2014-02-07,139,"Pimpri Chinchwad"
"4474",2014-02-08,119,"Pimpri Chinchwad"
"4475",2014-02-09,86,"Pimpri Chinchwad"
"4476",2014-02-10,94,"Pimpri Chinchwad"
"4477",2014-02-11,151,"Pimpri Chinchwad"
"4478",2014-02-12,103,"Pimpri Chinchwad"
"4479",2014-02-13,62,"Pimpri Chinchwad"
"4480",2014-02-14,94,"Pimpri Chinchwad"
"4481",2014-02-16,89,"Pimpri Chinchwad"
"4482",2014-02-18,123,"Pimpri Chinchwad"
"4483",2014-02-19,126,"Pimpri Chinchwad"
"4484",2014-02-20,108,"Pimpri Chinchwad"
"4485",2014-02-21,105,"Pimpri Chinchwad"
"4486",2014-02-23,112,"Pimpri Chinchwad"
"4487",2014-02-24,127,"Pimpri Chinchwad"
"4488",2014-02-25,98,"Pimpri Chinchwad"
"4489",2014-02-26,97,"Pimpri Chinchwad"
"4490",2014-02-27,80,"Pimpri Chinchwad"
"4491",2014-02-28,83,"Pimpri Chinchwad"
"4492",2014-03-02,63,"Pimpri Chinchwad"
"4493",2014-03-05,88,"Pimpri Chinchwad"
"4494",2014-03-06,78,"Pimpri Chinchwad"
"4495",2014-03-07,92,"Pimpri Chinchwad"
"4496",2014-03-09,68,"Pimpri Chinchwad"
"4497",2014-03-10,101,"Pimpri Chinchwad"
"4498",2014-03-11,128,"Pimpri Chinchwad"
"4499",2014-03-12,83,"Pimpri Chinchwad"
"4500",2014-03-13,90,"Pimpri Chinchwad"
"4501",2014-03-14,136,"Pimpri Chinchwad"
"4502",2014-03-16,116,"Pimpri Chinchwad"
"4503",2014-03-17,83,"Pimpri Chinchwad"
"4504",2014-03-18,101,"Pimpri Chinchwad"
"4505",2014-03-19,110,"Pimpri Chinchwad"
"4506",2014-03-20,108,"Pimpri Chinchwad"
"4507",2014-03-21,102,"Pimpri Chinchwad"
"4508",2014-03-23,NA,"Pimpri Chinchwad"
"4509",2014-03-24,103,"Pimpri Chinchwad"
"4510",2014-03-25,93,"Pimpri Chinchwad"
"4511",2014-03-28,152,"Pimpri Chinchwad"
"4512",2014-03-29,98,"Pimpri Chinchwad"
"4513",2014-03-30,80,"Pimpri Chinchwad"
"4514",2014-04-01,92,"Pimpri Chinchwad"
"4515",2014-04-02,105,"Pimpri Chinchwad"
"4516",2014-04-03,103,"Pimpri Chinchwad"
"4517",2014-04-04,140,"Pimpri Chinchwad"
"4518",2014-04-07,102,"Pimpri Chinchwad"
"4519",2014-04-08,90,"Pimpri Chinchwad"
"4520",2014-04-09,105,"Pimpri Chinchwad"
"4521",2014-04-10,98,"Pimpri Chinchwad"
"4522",2014-04-11,110,"Pimpri Chinchwad"
"4523",2014-04-12,108,"Pimpri Chinchwad"
"4524",2014-04-13,77,"Pimpri Chinchwad"
"4525",2014-04-14,101,"Pimpri Chinchwad"
"4526",2014-04-15,99,"Pimpri Chinchwad"
"4527",2014-04-16,93,"Pimpri Chinchwad"
"4528",2014-04-17,60,"Pimpri Chinchwad"
"4529",2014-04-18,64,"Pimpri Chinchwad"
"4530",2014-04-20,71,"Pimpri Chinchwad"
"4531",2014-04-21,69,"Pimpri Chinchwad"
"4532",2014-04-22,127,"Pimpri Chinchwad"
"4533",2014-04-23,97,"Pimpri Chinchwad"
"4534",2014-04-24,126,"Pimpri Chinchwad"
"4535",2014-04-25,94,"Pimpri Chinchwad"
"4536",2014-04-27,93,"Pimpri Chinchwad"
"4537",2014-05-03,84,"Pimpri Chinchwad"
"4538",2014-05-05,59,"Pimpri Chinchwad"
"4539",2014-05-06,88,"Pimpri Chinchwad"
"4540",2014-05-07,63,"Pimpri Chinchwad"
"4541",2014-05-08,71,"Pimpri Chinchwad"
"4542",2014-05-09,37,"Pimpri Chinchwad"
"4543",2014-05-10,61,"Pimpri Chinchwad"
"4544",2014-05-12,47,"Pimpri Chinchwad"
"4545",2014-05-13,49,"Pimpri Chinchwad"
"4546",2014-05-14,45,"Pimpri Chinchwad"
"4547",2014-05-15,38,"Pimpri Chinchwad"
"4548",2014-05-16,52,"Pimpri Chinchwad"
"4549",2014-05-17,73,"Pimpri Chinchwad"
"4550",2014-05-19,81,"Pimpri Chinchwad"
"4551",2014-05-20,56,"Pimpri Chinchwad"
"4552",2014-05-21,69,"Pimpri Chinchwad"
"4553",2014-05-22,69,"Pimpri Chinchwad"
"4554",2014-05-23,77,"Pimpri Chinchwad"
"4555",2014-05-24,68,"Pimpri Chinchwad"
"4556",2014-05-26,67,"Pimpri Chinchwad"
"4557",2014-05-27,NA,"Pimpri Chinchwad"
"4558",2014-05-28,56,"Pimpri Chinchwad"
"4559",2014-05-29,48,"Pimpri Chinchwad"
"4560",2014-05-30,47,"Pimpri Chinchwad"
"4561",2014-05-31,52,"Pimpri Chinchwad"
"4562",2014-06-02,51,"Pimpri Chinchwad"
"4563",2014-06-03,44,"Pimpri Chinchwad"
"4564",2014-06-04,55,"Pimpri Chinchwad"
"4565",2014-06-05,45,"Pimpri Chinchwad"
"4566",2014-06-06,45,"Pimpri Chinchwad"
"4567",2014-06-09,36,"Pimpri Chinchwad"
"4568",2014-06-10,28,"Pimpri Chinchwad"
"4569",2014-06-11,31,"Pimpri Chinchwad"
"4570",2014-06-12,37,"Pimpri Chinchwad"
"4571",2014-06-13,39,"Pimpri Chinchwad"
"4572",2014-06-14,35,"Pimpri Chinchwad"
"4573",2014-06-16,40,"Pimpri Chinchwad"
"4574",2014-06-17,53,"Pimpri Chinchwad"
"4575",2014-06-18,42,"Pimpri Chinchwad"
"4576",2014-06-19,NA,"Pimpri Chinchwad"
"4577",2014-06-20,76,"Pimpri Chinchwad"
"4578",2014-06-21,46,"Pimpri Chinchwad"
"4579",2014-06-23,45,"Pimpri Chinchwad"
"4580",2014-06-24,47,"Pimpri Chinchwad"
"4581",2014-06-25,60,"Pimpri Chinchwad"
"4582",2014-06-26,44,"Pimpri Chinchwad"
"4583",2014-06-27,NA,"Pimpri Chinchwad"
"4584",2014-06-28,52,"Pimpri Chinchwad"
"4585",2014-06-30,49,"Pimpri Chinchwad"
"4586",2014-07-01,32,"Pimpri Chinchwad"
"4587",2014-07-02,36,"Pimpri Chinchwad"
"4588",2014-07-03,31,"Pimpri Chinchwad"
"4589",2014-07-04,37,"Pimpri Chinchwad"
"4590",2014-07-05,36,"Pimpri Chinchwad"
"4591",2014-07-07,36,"Pimpri Chinchwad"
"4592",2014-07-08,37,"Pimpri Chinchwad"
"4593",2014-07-09,31,"Pimpri Chinchwad"
"4594",2014-07-10,38,"Pimpri Chinchwad"
"4595",2014-07-11,33,"Pimpri Chinchwad"
"4596",2014-07-12,40,"Pimpri Chinchwad"
"4597",2014-07-14,49,"Pimpri Chinchwad"
"4598",2014-07-15,34,"Pimpri Chinchwad"
"4599",2014-07-16,40,"Pimpri Chinchwad"
"4600",2014-07-17,43,"Pimpri Chinchwad"
"4601",2014-07-18,62,"Pimpri Chinchwad"
"4602",2014-07-19,NA,"Pimpri Chinchwad"
"4603",2014-07-21,74,"Pimpri Chinchwad"
"4604",2014-07-22,32,"Pimpri Chinchwad"
"4605",2014-07-23,46,"Pimpri Chinchwad"
"4606",2014-07-24,142,"Pimpri Chinchwad"
"4607",2014-07-25,86,"Pimpri Chinchwad"
"4608",2014-07-26,60,"Pimpri Chinchwad"
"4609",2014-07-28,61,"Pimpri Chinchwad"
"4610",2014-07-31,99,"Pimpri Chinchwad"
"4611",2014-08-01,75,"Pimpri Chinchwad"
"4612",2014-08-02,59,"Pimpri Chinchwad"
"4613",2014-08-03,62,"Pimpri Chinchwad"
"4614",2014-08-04,36,"Pimpri Chinchwad"
"4615",2014-08-05,46,"Pimpri Chinchwad"
"4616",2014-08-06,45,"Pimpri Chinchwad"
"4617",2014-08-07,54,"Pimpri Chinchwad"
"4618",2014-08-08,48,"Pimpri Chinchwad"
"4619",2014-08-09,103,"Pimpri Chinchwad"
"4620",2014-08-11,86,"Pimpri Chinchwad"
"4621",2014-08-12,34,"Pimpri Chinchwad"
"4622",2014-08-13,NA,"Pimpri Chinchwad"
"4623",2014-08-14,66,"Pimpri Chinchwad"
"4624",2014-08-16,83,"Pimpri Chinchwad"
"4625",2014-08-19,72,"Pimpri Chinchwad"
"4626",2014-08-20,85,"Pimpri Chinchwad"
"4627",2014-08-21,21,"Pimpri Chinchwad"
"4628",2014-08-22,35,"Pimpri Chinchwad"
"4629",2014-08-23,23,"Pimpri Chinchwad"
"4630",2014-08-25,NA,"Pimpri Chinchwad"
"4631",2014-08-26,39,"Pimpri Chinchwad"
"4632",2014-08-28,24,"Pimpri Chinchwad"
"4633",2014-08-29,20,"Pimpri Chinchwad"
"4634",2014-08-30,23,"Pimpri Chinchwad"
"4635",2014-09-01,61,"Pimpri Chinchwad"
"4636",2014-09-02,32,"Pimpri Chinchwad"
"4637",2014-09-03,38,"Pimpri Chinchwad"
"4638",2014-09-04,54,"Pimpri Chinchwad"
"4639",2014-09-06,NA,"Pimpri Chinchwad"
"4640",2014-09-08,34,"Pimpri Chinchwad"
"4641",2014-09-09,34,"Pimpri Chinchwad"
"4642",2014-09-10,79,"Pimpri Chinchwad"
"4643",2014-09-11,55,"Pimpri Chinchwad"
"4644",2014-09-12,60,"Pimpri Chinchwad"
"4645",2014-09-13,58,"Pimpri Chinchwad"
"4646",2014-09-15,55,"Pimpri Chinchwad"
"4647",2014-09-16,61,"Pimpri Chinchwad"
"4648",2014-09-17,55,"Pimpri Chinchwad"
"4649",2014-09-18,60,"Pimpri Chinchwad"
"4650",2014-09-19,51,"Pimpri Chinchwad"
"4651",2014-09-20,54,"Pimpri Chinchwad"
"4652",2014-09-22,55,"Pimpri Chinchwad"
"4653",2014-09-23,62,"Pimpri Chinchwad"
"4654",2014-09-24,87,"Pimpri Chinchwad"
"4655",2014-09-25,67,"Pimpri Chinchwad"
"4656",2014-09-26,78,"Pimpri Chinchwad"
"4657",2014-09-27,81,"Pimpri Chinchwad"
"4658",2014-09-29,92,"Pimpri Chinchwad"
"4659",2014-09-30,80,"Pimpri Chinchwad"
"4660",2014-10-01,72,"Pimpri Chinchwad"
"4661",2014-10-02,115,"Pimpri Chinchwad"
"4662",2014-10-04,91,"Pimpri Chinchwad"
"4663",2014-10-07,127,"Pimpri Chinchwad"
"4664",2014-10-08,88,"Pimpri Chinchwad"
"4665",2014-10-09,125,"Pimpri Chinchwad"
"4666",2014-10-10,112,"Pimpri Chinchwad"
"4667",2014-10-11,105,"Pimpri Chinchwad"
"4668",2014-10-13,124,"Pimpri Chinchwad"
"4669",2014-10-14,112,"Pimpri Chinchwad"
"4670",2014-10-16,101,"Pimpri Chinchwad"
"4671",2014-10-17,74,"Pimpri Chinchwad"
"4672",2014-10-18,75,"Pimpri Chinchwad"
"4673",2014-10-20,71,"Pimpri Chinchwad"
"4674",2014-10-21,143,"Pimpri Chinchwad"
"4675",2014-10-22,216,"Pimpri Chinchwad"
"4676",2014-10-23,131,"Pimpri Chinchwad"
"4677",2014-10-24,64,"Pimpri Chinchwad"
"4678",2014-10-25,72,"Pimpri Chinchwad"
"4679",2014-10-27,80,"Pimpri Chinchwad"
"4680",2014-10-28,87,"Pimpri Chinchwad"
"4681",2014-10-29,116,"Pimpri Chinchwad"
"4682",2014-10-30,103,"Pimpri Chinchwad"
"4683",2014-10-31,132,"Pimpri Chinchwad"
"4684",2014-11-01,145,"Pimpri Chinchwad"
"4685",2014-11-03,177,"Pimpri Chinchwad"
"4686",2014-11-04,122,"Pimpri Chinchwad"
"4687",2014-11-06,134,"Pimpri Chinchwad"
"4688",2014-11-07,82,"Pimpri Chinchwad"
"4689",2014-11-08,84,"Pimpri Chinchwad"
"4690",2014-11-11,77,"Pimpri Chinchwad"
"4691",2014-11-12,111,"Pimpri Chinchwad"
"4692",2014-11-13,79,"Pimpri Chinchwad"
"4693",2014-11-14,49,"Pimpri Chinchwad"
"4694",2014-11-15,81,"Pimpri Chinchwad"
"4695",2014-11-17,74,"Pimpri Chinchwad"
"4696",2014-11-18,116,"Pimpri Chinchwad"
"4697",2014-11-19,139,"Pimpri Chinchwad"
"4698",2014-11-20,69,"Pimpri Chinchwad"
"4699",2014-11-21,113,"Pimpri Chinchwad"
"4700",2014-11-22,112,"Pimpri Chinchwad"
"4701",2014-11-23,135,"Pimpri Chinchwad"
"4702",2014-11-24,125,"Pimpri Chinchwad"
"4703",2014-11-25,124,"Pimpri Chinchwad"
"4704",2014-11-26,138,"Pimpri Chinchwad"
"4705",2014-11-27,197,"Pimpri Chinchwad"
"4706",2014-11-28,181,"Pimpri Chinchwad"
"4707",2014-12-01,222,"Pimpri Chinchwad"
"4708",2014-12-02,145,"Pimpri Chinchwad"
"4709",2014-12-03,212,"Pimpri Chinchwad"
"4710",2014-12-04,137,"Pimpri Chinchwad"
"4711",2014-12-05,115,"Pimpri Chinchwad"
